IsoCode,Economy,basket_combined_simplified,basket_current,Unit,ITURegion,LDC,LLDC,SIDS,Income_2021,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
SSD,South Sudan,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92
SSD,South Sudan,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SSD,South Sudan,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SSD,South Sudan,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9
STP,Sao Tome and Principe,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Africa,LDC,NA,SIDS,Lower middle income,322.27,230.33,300.45,214.2,98.86,41.23,23.83,19.92,18.85,19.1,18.74,18.74,18.6,17.25
STP,Sao Tome and Principe,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Africa,LDC,NA,SIDS,Lower middle income,543.54,388.06,556.89,397.98,186.62,83.85,49.41,49.41,47,45.14,41.43,41.43,59.16,54.01
STP,Sao Tome and Principe,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Africa,LDC,NA,SIDS,Lower middle income,268.56,207.29,285.43,221.34,107.93,52.91,33.17,27.73,27.65,28.17,29.52,29.52,30.08,32.78
STP,Sao Tome and Principe,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Africa,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,90.55,23.83,20.92,18.85,19.1,6.12,6.12,6.11,5.66
STP,Sao Tome and Principe,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Africa,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,184.13,49.41,51.88,47,45.14,13.53,13.53,19.42,17.74
STP,Sao Tome and Principe,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Africa,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,116.21,33.17,29.11,27.65,28.17,9.64,9.64,9.88,10.76
STP,Sao Tome and Principe,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Africa,LDC,NA,SIDS,Lower middle income,18.14,15.99,13.39,12.31,11.2,9.85,10,8.4,7.9,8.45,6.04,6.04,6,5.57
STP,Sao Tome and Principe,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Africa,LDC,NA,SIDS,Lower middle income,30.6,27.57,24.82,22.87,21.15,20.03,20.8,20.8,19.7,19.97,13.35,13.35,19.09,17.43
STP,Sao Tome and Principe,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Africa,LDC,NA,SIDS,Lower middle income,15.12,14.39,12.64,12.72,12.72,12.64,13.9,11.7,11.6,12.46,9.51,9.51,9.71,10.58
STP,Sao Tome and Principe,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Africa,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,4.59,4.58,5.79
STP,Sao Tome and Principe,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Africa,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.12,10.15,14.57,18.14
STP,Sao Tome and Principe,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Africa,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.33,7.23,7.41,11.01
STP,Sao Tome and Principe,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Africa,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.16,19.16,8.33,8.62
STP,Sao Tome and Principe,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Africa,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.36,42.36,26.49,27.01
STP,Sao Tome and Principe,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Africa,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.18,30.18,13.47,16.39
SUR,Suriname,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,18.01,13.72,6.48,6.08,5.58,5.16,4.49,4.47,3.08,6.04,6.77,6.77,5.96,4.86
SUR,Suriname,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,166.44,139.95,70.01,73.03,70.6,70.28,62,63.9,70.75,69.83,NA,NA,72.22,51.61
SUR,Suriname,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,SIDS,Upper middle income,95,80.04,42.12,42.12,41.48,41.48,37.23,37.06,24.03,30.29,28.14,28.14,29.03,13.54
SUR,Suriname,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,2.26,2.19,2.55,1.84,2.4,1.93,1.93,2.34,3.58
SUR,Suriname,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,30.8,30.28,36.52,42.35,27.71,NA,NA,28.34,37.99
SUR,Suriname,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,18.18,18.18,21.18,14.38,12.02,8.04,8.04,11.39,9.96
SUR,Suriname,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,2.72,2.46,2.21,2.07,1.89,1.79,2,2.1,1.6,2.61,3.22,3.22,2.62,4.07
SUR,Suriname,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,SIDS,Upper middle income,25.13,25.08,24.55,21.51,23.97,24.38,27.2,29.3,37.4,30.23,NA,NA,31.78,43.15
SUR,Suriname,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,SIDS,Upper middle income,14.34,14.34,14.39,14.34,14.34,14.39,16.3,17,12.7,13.11,13.37,13.37,12.77,11.32
SUR,Suriname,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01,3.01,2.45,7.65
SUR,Suriname,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.74,81.15
SUR,Suriname,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.52,12.52,11.95,21.28
SUR,Suriname,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,3.22,2.63,12.14
SUR,Suriname,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.84,128.82
SUR,Suriname,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.12,13.4,12.8,33.79
SVK,Slovakia,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,1.95,2.02,1.82,1.9,1.76,1.77,1.35,1.12,1.13,1.22,1.16,0.84,0.77,0.79
SVK,Slovakia,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,46.16,33.65,34.55,34.88,34.74,35.31,26.99,26.99,27.59,27.42,27.79,20.19,18.43,16.85
SVK,Slovakia,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,27.8,28.57,25.91,27.62,25.54,26.39,19.9,16.64,16.59,16.9,17.71,12.87,12.36,13.14
SVK,Slovakia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,1.6,0.9,0.75,0.75,0.81,0.77,0.77,0.35,0.51
SVK,Slovakia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,31.97,17.97,17.97,18.38,18.26,18.51,18.53,8.46,10.82
SVK,Slovakia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,23.89,13.25,11.08,11.05,11.26,11.8,11.81,5.67,8.44
SVK,Slovakia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,2.85,2.85,2.68,2.81,1.12,1.08,1.1,0.9,0.9,0.99,0.74,0.66,0.68,0.51
SVK,Slovakia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,59.02,49.58,50.97,51.45,22.05,21.5,21.8,21.8,22.3,22.12,17.78,15.89,16.24,10.82
SVK,Slovakia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,40.59,40.38,16.07,38.23,40.77,16.07,16.1,13.4,13.4,13.64,11.34,10.13,10.89,8.44
SVK,Slovakia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.96,0.93,0.73
SVK,Slovakia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.06,23.06,22.32,15.46
SVK,Slovakia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,14.7,14.97,12.06
SVK,Slovakia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,1.86,1.62,1.46
SVK,Slovakia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.46,44.46,38.9,30.93
SVK,Slovakia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.34,28.34,26.09,24.12
SVN,Slovenia,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,2.06,1.07,1.67,1.67,1.72,1.31,1.28,1.07,1.79,1.9,1.9,2.01,1.85,1.99
SVN,Slovenia,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,42.16,21.31,37.21,37.87,38.36,28.21,28.42,28.42,45.82,45.9,50.92,54.02,54.54,56.8
SVN,Slovenia,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,42.46,21.74,34.18,34.18,33.42,25.23,25.21,21.07,33.13,34.88,38.96,41.33,39.7,43.41
SVN,Slovenia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.83,0.81,0.39,0.41,0.43,0.75,0.75,0.74,0.61
SVN,Slovenia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,17.92,17.95,10.4,10.63,10.37,20.05,20.05,21.8,17.34
SVN,Slovenia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,16.03,15.92,7.71,7.69,7.88,15.34,15.34,15.87,13.25
SVN,Slovenia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,1.13,1.08,1.02,1.17,1.2,1.25,1.2,0.4,0.2,0.24,0.92,0.86,0.85,0.94
SVN,Slovenia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,23.01,22.45,22.64,26.45,26.65,26.96,27.2,10.4,6,5.86,24.68,23.14,24.92,26.81
SVN,Slovenia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,23.17,21.97,24.11,20.8,23.87,24.11,24.1,7.7,4.4,4.45,18.88,17.7,18.14,20.49
SVN,Slovenia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.86,0.85,0.94
SVN,Slovenia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.68,23.14,24.92,26.81
SVN,Slovenia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.88,17.7,18.14,20.49
SVN,Slovenia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,0.86,0.85,0.94
SVN,Slovenia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.57,23.14,24.92,26.81
SVN,Slovenia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.51,17.7,18.14,20.49
SWE,Sweden,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,0.65,0.82,0.77,0.71,0.72,0.75,0.85,0.85,0.89,0.98,0.98,0.98,1.05,1.06
SWE,Sweden,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,22.07,27.22,26.87,26.15,26.24,27,32.55,40.17,39.5,38.51,41.59,41.59,47.16,45.97
SWE,Sweden,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,30.19,35.47,34.53,33.14,35.28,38.23,43.58,43.75,43.1,43.16,44.75,44.75,47.33,52.2
SWE,Sweden,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.3,0.28,0.23,0.24,0.26,0.37,0.37,0.48,0.36
SWE,Sweden,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,10.73,10.78,10.78,10.6,10.33,15.93,15.93,21.38,15.6
SWE,Sweden,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,15.2,14.43,11.74,11.56,11.58,17.14,17.14,21.45,17.72
SWE,Sweden,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,0.71,0.66,0.29,0.31,0.4,0.4,0.3,0.2,0.2,0.26,0.58,0.58,0.56,0.26
SWE,Sweden,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,24.19,23.81,10.15,11.39,14.69,14.51,10.8,10.8,10.6,10.33,24.91,24.91,25.03,11.41
SWE,Sweden,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,33.09,28.49,20.54,13.05,14.44,20.54,14.4,11.7,11.6,11.58,26.8,26.8,25.11,12.96
SWE,Sweden,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.52,0.26
SWE,Sweden,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.28,21.28,23.53,11.41
SWE,Sweden,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.89,22.89,23.61,12.96
SWE,Sweden,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.52,0.48
SWE,Sweden,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.28,21.28,23.53,20.84
