IsoCode,Economy,basket_combined_simplified,basket_current,Unit,ITURegion,LDC,LLDC,SIDS,Income_2021,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
NAM,Namibia,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Africa,NA,NA,NA,Upper middle income,77.73,71.2,170.96,167.88,93.18,89.53,86.21,60.3,83.47,79.2,74.86,74.86,69.75,69.08
NAM,Namibia,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Africa,NA,NA,NA,Upper middle income,42.25,47.16,118.66,118.66,60.78,51.68,45.98,27.35,33.92,37.48,37.71,37.71,28.63,35.32
NAM,Namibia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,3.23,2.93,3.66,2.81,3.82,4.06,4.06,2.54,2.59
NAM,Namibia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,26.73,25.74,37.84,29.94,30.95,35.25,35.25,20.57,20.38
NAM,Namibia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,15.43,13.73,17.16,12.17,14.65,17.76,17.76,8.45,10.42
NAM,Namibia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Africa,NA,NA,NA,Upper middle income,5,5.1,4.69,3.85,3.04,2.52,2,0.9,0.8,1.28,1.95,1.95,1.95,1.05
NAM,Namibia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Africa,NA,NA,NA,Upper middle income,32.17,30.31,24.5,22.67,21.72,17.94,17.3,9.5,8,10.35,16.95,16.95,15.79,8.28
NAM,Namibia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Africa,NA,NA,NA,Upper middle income,17.49,17.54,10.36,17.01,16.02,12.05,9.2,4.3,3.3,4.9,8.54,8.54,6.48,4.23
NAM,Namibia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,2.21,2.54,2.59
NAM,Namibia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,19.2,20.57,20.38
NAM,Namibia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67,9.67,8.45,10.42
NAM,Namibia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,2.21,2.54,2.59
NAM,Namibia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,19.2,20.57,20.38
NAM,Namibia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67,9.67,8.45,10.42
NER,Niger,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Africa,LDC,LLDC,NA,Low income,241.58,938.47,193.4,193.4,179.3,180.65,176.11,147.22,154.36,143.16,142.06,169.06,111.54,NA
NER,Niger,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Africa,LDC,LLDC,NA,Low income,129.93,519.19,129.78,130.05,132.14,131.07,134.25,134.25,133.25,113.21,112.02,133.3,126.06,NA
NER,Niger,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Africa,LDC,LLDC,NA,Low income,66.44,265.9,59.63,59.63,58.27,60.22,60.17,50.3,50.17,42.95,44.99,53.53,51.42,NA
NER,Niger,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,24.74,20.75,11.45,22.73,22.73,15,15.34
NER,Niger,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,22.56,17.92,9.06,17.92,17.92,16.95,16.95
NER,Niger,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,8.45,6.75,3.44,7.2,7.2,6.91,7.35
NER,Niger,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,35.23,38.6,27.8,33.4,36.82,48.59,48.59,32.05,5.95
NER,Niger,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,29.4,25.3,28.8,29.12,38.31,38.31,36.23,6.57
NER,Niger,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,11.74,13.2,9.5,10.8,11.05,15.39,15.39,14.78,2.85
NER,Niger,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.83,56.83,37.49,38.36
NER,Niger,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.81,44.81,42.37,42.37
NER,Niger,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.99,17.99,17.28,18.38
NER,Niger,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.14,56.83,37.49,38.36
NER,Niger,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.33,44.81,42.37,42.37
NER,Niger,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2,17.99,17.28,18.38
NGA,Nigeria,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Africa,NA,NA,NA,Lower middle income,698.11,108.61,43.63,41.9,19.6,17.8,16.05,13.23,13.4,14.9,25.2,25.2,22.08,21.47
NGA,Nigeria,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Africa,NA,NA,NA,Lower middle income,1353.61,238.08,108.08,113.16,72.05,67.39,63.38,63.38,72.99,63.9,81.63,81.63,96.12,96.12
NGA,Nigeria,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Africa,NA,NA,NA,Lower middle income,674.84,104.99,53.08,59.71,40.18,40.05,39.73,32.74,31.16,25.83,41.17,41.17,34.83,32.15
NGA,Nigeria,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Africa,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,9.89,8.92,7.35,1.7,1.89,2.4,2.4,1.71,2
NGA,Nigeria,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Africa,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,37.44,35.21,35.21,9.24,8.09,7.77,7.77,7.45,8.94
NGA,Nigeria,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Africa,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,22.25,22.07,18.19,3.94,3.27,3.92,3.92,2.7,2.99
NGA,Nigeria,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Africa,NA,NA,NA,Lower middle income,22.23,19.72,12.65,11.13,4.68,2.85,2.6,2.1,1.8,4.87,3.94,3.69,2.4,1.66
NGA,Nigeria,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Africa,NA,NA,NA,Lower middle income,43.11,42.92,31.35,30.06,17.19,10.81,10.2,10.2,9.6,20.9,12.76,11.95,10.45,7.45
NGA,Nigeria,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Africa,NA,NA,NA,Lower middle income,21.49,19.07,6.42,15.4,15.86,6.42,6.4,5.3,4.1,8.45,6.44,6.02,3.79,2.49
NGA,Nigeria,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Africa,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3.42,3.33
NGA,Nigeria,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Africa,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.96,12.96,14.9,14.9
NGA,Nigeria,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Africa,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53,6.53,5.4,4.99
NGA,Nigeria,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Africa,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.12,3.53,3.93
NGA,Nigeria,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Africa,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.39,13.35,15.35,17.58
NGA,Nigeria,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Africa,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.34,6.73,5.56,5.88
NIC,Nicaragua,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,NA,Lower middle income,29.77,29.72,28.1,14.75,14.7,13.88,15.39,15.39,14.84,15.41,19.03,19.03,27.01,20.75
NIC,Nicaragua,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,NA,Lower middle income,82.5,84.15,84.77,45.95,50.67,50.38,58.76,61.7,62.37,73.05,86.63,86.63,120.33,89.21
NIC,Nicaragua,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,NA,Lower middle income,34.49,34.42,34.42,19.55,20.7,20.7,23.99,23.99,23.99,27.36,32.19,32.19,42.99,31.99
NIC,Nicaragua,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,9.25,8.86,7.7,8.54,7.5,9.05,7.87,5.44,6.61
NIC,Nicaragua,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,33.59,1.3,30.86,35.88,35.54,41.2,35.82,22.91,27.96
NIC,Nicaragua,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,13.8,13.8,12,13.8,13.31,15.31,13.31,8.18,10.03
NIC,Nicaragua,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,NA,Lower middle income,23.94,21.06,13.82,12.62,18.77,18.47,19.6,17.3,19.2,16.03,17.76,17.76,21.68,19.49
NIC,Nicaragua,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,NA,Lower middle income,66.33,58.88,41.7,39.31,64.7,67.07,75,69.4,80.8,75.95,80.87,80.87,96.57,83.8
NIC,Nicaragua,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,NA,Lower middle income,27.73,24.39,27.56,16.93,16.72,27.56,30.6,27,31.1,28.44,30.05,30.05,34.5,30.05
NIC,Nicaragua,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.05,9.05,5.44,6.61
NIC,Nicaragua,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2,41.2,22.91,27.96
NIC,Nicaragua,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.31,15.31,8.18,10.03
NIC,Nicaragua,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.57,15.74,5.44,6.61
NIC,Nicaragua,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.79,71.64,22.91,27.96
NIC,Nicaragua,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96,26.62,8.18,10.03
NLD,Netherlands,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,0.84,0.82,0.74,0.74,0.76,0.8,1,0.83,0.95,1.02,1.15,1.17,1.35,1.41
NLD,Netherlands,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,28.91,28.95,28.55,28.67,28.85,29.44,36.26,36.26,39.33,39.19,47.86,49.02,62.45,62.14
NLD,Netherlands,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,36.6,36.23,32.87,32.87,32.67,35.19,43.12,36.04,38.72,39.44,49.01,50.19,60.11,63.91
NLD,Netherlands,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.61,0.61,0.29,0.54,0.73,0.83,0.83,0.64,0.51
NLD,Netherlands,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,22.22,22.32,12.83,22.47,27.99,34.6,34.6,29.46,22.28
NLD,Netherlands,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,26.55,26.53,12.75,22.12,28.17,35.43,35.43,28.35,22.91
NLD,Netherlands,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,0.9,1.34,0.75,0.75,0.93,0.95,1,0.6,0.7,0.74,0.4,0.44,0.41,0.44
NLD,Netherlands,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,30.82,49.51,28.85,28.97,35.48,34.73,34.9,28.2,28.4,28.29,16.72,18.45,18.85,19.35
NLD,Netherlands,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,39.02,59.45,41.51,33.21,33.21,41.52,41.5,28,27.9,28.47,17.12,18.9,18.15,19.9
NLD,Netherlands,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.58,0.54,0.51
NLD,Netherlands,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.22,24.22,24.75,22.28
NLD,Netherlands,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8,24.8,23.82,22.91
NLD,Netherlands,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.58,0.51,0.51
NLD,Netherlands,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.14,24.22,23.57,22.28
NLD,Netherlands,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.89,24.8,22.68,22.91
NOR,Norway,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,0.74,0.71,0.68,0.66,0.62,0.59,0.6,0.47,0.5,0.69,0.66,0.69,0.81,1.19
NOR,Norway,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,31.13,30.69,30.59,30.47,30.74,30.08,32.83,32.83,32.35,34.18,33.29,35.15,43.7,62.02
NOR,Norway,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,53.01,51.02,49.08,49.08,51.4,50.89,52.21,40.8,39.17,43.4,44.14,46.6,48.98,78.8
NOR,Norway,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.19,0.18,0.19,0.2,0.38,0.36,0.36,0.52,0.54
NOR,Norway,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,9.96,9.88,12.87,12.68,18.95,18.45,18.45,27.86,28.14
NOR,Norway,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,16.85,15.71,16,15.36,24.06,24.47,24.47,31.23,35.75
NOR,Norway,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,0.29,0.26,0.24,0.2,0.3,0.29,0.3,0.2,0.2,0.28,0.15,0.15,0.43,0.25
NOR,Norway,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,12.29,12.1,10.67,9.05,15.02,14.69,14.6,14.6,14.4,13.91,7.71,7.71,23.2,13.11
NOR,Norway,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,20.92,18.76,24.86,17.11,14.58,24.86,23.2,18.1,17.4,17.66,10.22,10.22,26.01,16.65
NOR,Norway,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.45,0.43,0.45
NOR,Norway,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.09,23.09,23.2,23.43
NOR,Norway,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.62,30.62,26.01,29.77
NOR,Norway,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.55,0.52,0.54
NOR,Norway,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.73,27.73,27.86,28.14
NOR,Norway,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.77,36.77,31.23,35.75
NPL,Nepal (Republic of),Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Asia & Pacific,LDC,LLDC,NA,Lower middle income,58.64,52.72,51.68,45.75,11.95,11.87,11.09,10.75,10.27,4.36,2.3,2.3,1.96,1.77
NPL,Nepal (Republic of),Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Asia & Pacific,LDC,LLDC,NA,Lower middle income,73.96,72.98,69.7,65.8,21.5,22.61,21.2,21.2,19.68,8.19,5.38,5.38,6.22,6
NPL,Nepal (Republic of),Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Asia & Pacific,LDC,LLDC,NA,Lower middle income,21.5,21.53,23.26,23.26,6.97,7.22,6.74,6.54,6.25,2.87,1.84,1.84,1.66,1.7
NPL,Nepal (Republic of),Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Asia & Pacific,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,13.96,13.05,12.65,9.51,11.48,5.22,2.75,2.55,2.47
NPL,Nepal (Republic of),Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Asia & Pacific,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,26.61,24.95,24.95,18.22,21.56,12.23,6.46,8.09,8.4
NPL,Nepal (Republic of),Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Asia & Pacific,LDC,LLDC,NA,Lower middle income,NA,NA,NA,NA,NA,8.49,7.94,7.7,5.78,7.56,4.17,2.2,2.16,2.38
NPL,Nepal (Republic of),Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Asia & Pacific,LDC,LLDC,NA,Lower middle income,11.49,6.57,6.32,6.31,5.19,4.39,4.1,4,3.8,3.91,2.37,1.81,1.58,1.52
NPL,Nepal (Republic of),Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Asia & Pacific,LDC,LLDC,NA,Lower middle income,14.49,9.2,8.53,9.07,9.34,8.37,7.9,7.9,7.3,7.35,5.56,4.24,5.01,5.17
NPL,Nepal (Republic of),Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Asia & Pacific,LDC,LLDC,NA,Lower middle income,4.21,2.68,2.67,2.85,3.21,2.67,2.5,2.4,2.3,2.58,1.9,1.45,1.34,1.47
