IsoCode,Economy,basket_combined_simplified,basket_current,Unit,ITURegion,LDC,LLDC,SIDS,Income_2021,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
ARG,Argentina,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,2.81,2.6,2.7,2,1.99,3.33,3.92,3.69,2.11
ARG,Argentina,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6,33.75
ARG,Argentina,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,33.03,29,30.8,21.1,21.68,34.28,40.36,20.21,10.85
ARG,Argentina,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68,5.56,4.88,3.5
ARG,Argentina,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.09,55.92
ARG,Argentina,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.23,57.31,26.73,17.98
ARG,Argentina,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.14,9.7,9.02,4.01
ARG,Argentina,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.16
ARG,Argentina,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.86,99.98,49.47,20.63
ARM,Armenia,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,CIS countries,NA,LLDC,NA,Upper middle income,13.41,11.67,11.52,7.36,3.63,3.35,3.01,2.5,2.57,3.11,2.93,2.93,3.19,3.51
ARM,Armenia,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,CIS countries,NA,LLDC,NA,Upper middle income,75.26,72.53,68.14,42.44,24.37,23.37,21.53,20.5,19.79,25.4,25.62,25.62,35.96,35.97
ARM,Armenia,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,CIS countries,NA,LLDC,NA,Upper middle income,39.22,31.5,32.37,21.04,11.2,10.99,10.1,8.37,8.32,10.36,10.33,10.33,12.37,11.54
ARM,Armenia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,2.61,2.51,2.19,2.25,2.18,1.47,1.47,0.96,1.05
ARM,Armenia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,18.18,17.94,17.94,17.31,17.78,12.84,12.84,10.79,10.79
ARM,Armenia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,8.54,8.42,7.32,7.28,7.25,5.18,5.18,3.71,3.46
ARM,Armenia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,CIS countries,NA,LLDC,NA,Upper middle income,5,4.39,3.15,3.1,2.65,2.51,2.4,2.1,0.9,0.91,0.76,0.76,0.96,1.05
ARM,Armenia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,CIS countries,NA,LLDC,NA,Upper middle income,28.08,26.01,18.63,17.85,17.77,17.49,17.3,17.3,7.3,7.46,6.64,6.64,10.79,10.79
ARM,Armenia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,CIS countries,NA,LLDC,NA,Upper middle income,14.63,11.85,8.22,8.85,8.85,8.22,8.1,7,3.1,3.04,2.68,2.68,3.71,3.46
ARM,Armenia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.88,0.96,1.05
ARM,Armenia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,7.7,10.79,10.79
ARM,Armenia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11,3.11,3.71,3.46
ARM,Armenia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,1.47,0.96,1.05
ARM,Armenia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.84,12.84,10.79,10.79
ARM,Armenia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,5.18,3.71,3.46
ATG,Antigua and Barbuda,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,5.06,4.96,4.96,4.81,3.61,3.65,3.65,3.05,5.01
ATG,Antigua and Barbuda,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,67.2,67.2,64.57,52.56,59.24,59.24,47.16,65.86
ATG,Antigua and Barbuda,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,54.94,54.94,54.94,53.24,42.59,48.15,48.15,42.59,59.26
ATG,Antigua and Barbuda,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,5.42,2.64,2.77,5.33,4.99,2.25,2.81,2.65,3.13
ATG,Antigua and Barbuda,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,71.65,35.79,37.57,71.42,72.67,36.45,45.57,41.01,41.17
ATG,Antigua and Barbuda,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,58.89,29.26,30.72,58.89,58.89,29.63,37.04,37.04,37.04
ATG,Antigua and Barbuda,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,1.76,2.1,2.1,2.7,2.55,2,2,1.89,2.23
ATG,Antigua and Barbuda,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,28.6,28.6,36.5,37.17,32.4,32.4,29.16,29.27
ATG,Antigua and Barbuda,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,19.12,23.4,23.4,30.1,30.12,26.33,26.33,26.33,26.33
ATG,Antigua and Barbuda,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53,2.81,2.65,3.13
ATG,Antigua and Barbuda,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.01,45.57,41.01,41.17
ATG,Antigua and Barbuda,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33,37.04,37.04,37.04
ATG,Antigua and Barbuda,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53,2.81,2.65,3.13
ATG,Antigua and Barbuda,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.01,45.57,41.01,41.17
ATG,Antigua and Barbuda,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33,37.04,37.04,37.04
AUS,Australia,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Asia & Pacific,NA,NA,NA,High income,1.42,0.71,0.95,1.33,1.25,0.97,1.22,0.7,1.11,1.25,1.16,1.18,1.21,1.27
AUS,Australia,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Asia & Pacific,NA,NA,NA,High income,39.17,19.41,25.74,39.27,39.23,35.77,47.03,32.18,48.29,43.65,44.86,45.51,49.15,50.49
AUS,Australia,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Asia & Pacific,NA,NA,NA,High income,50.29,26.04,36.88,55.34,62.07,53.09,65.8,37.53,55.76,53.65,51.55,52.3,51.32,61.62
AUS,Australia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.44,0.42,0.35,0.22,0.27,0.49,0.49,0.81,0.24
AUS,Australia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,16.26,16.11,16.11,9.66,9.35,18.85,18.85,32.76,9.47
AUS,Australia,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,24.13,22.54,18.78,11.15,11.5,21.67,21.67,34.21,11.55
AUS,Australia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Asia & Pacific,NA,NA,NA,High income,1.21,1.53,0.71,0.66,0.41,0.35,0.3,0.3,0.3,0.54,0.83,0.83,0.81,0.48
AUS,Australia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Asia & Pacific,NA,NA,NA,High income,33.15,46.57,19.33,19.65,12.85,12.77,12.6,12.6,12.6,18.71,31.86,31.86,32.76,18.93
AUS,Australia,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Asia & Pacific,NA,NA,NA,High income,42.56,56.05,18.95,27.7,27.7,18.95,17.7,14.7,14.6,22.99,36.61,36.61,34.21,23.11
AUS,Australia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.83,0.81,0.48
AUS,Australia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.86,31.86,32.76,18.93
AUS,Australia,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.61,36.61,34.21,23.11
AUS,Australia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.83,0.81,0.48
AUS,Australia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.86,31.86,32.76,18.93
AUS,Australia,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.61,36.61,34.21,23.11
AUT,Austria,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,1.44,0.89,0.96,0.94,0.59,0.6,0.61,0.57,0.59,0.84,0.83,0.8,0.8,0.8
AUT,Austria,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,45.68,28.82,35.05,35.12,22.3,22.06,22.15,24.46,24.7,32.99,34.21,33.22,36.31,33.1
AUT,Austria,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,58.42,36.09,39.31,39.31,24.61,25.43,25.41,23.46,23.4,31.72,33.93,32.95,33.91,33.64
AUT,Austria,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.13,0.16,0.16,0.14,0.15,0.34,0.29,0.27,0.29
AUT,Austria,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,4.61,5.78,6.82,5.84,5.86,13.95,11.91,12.15,11.86
AUT,Austria,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,5.31,6.63,6.54,5.53,5.63,13.84,11.81,11.34,12.06
AUT,Austria,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,0.75,0.36,0.34,0.32,0.32,0.32,0.3,0.2,0.2,0.17,0.1,0.1,0.09,0.1
AUT,Austria,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,23.91,12.21,12.38,12.05,12.3,11.82,12.2,7,6.9,6.89,4.18,4.29,4.26,4.16
AUT,Austria,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,30.58,14.67,13.62,13.89,13.49,13.62,14,6.7,6.5,6.63,4.15,4.25,3.98,4.23
AUT,Austria,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.26,0.23,0.24
AUT,Austria,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4,10.81,10.31,10.07
AUT,Austria,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.11,10.72,9.63,10.24
AUT,Austria,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.41,0.23,0.24
AUT,Austria,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4,16.76,10.31,10.07
AUT,Austria,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.11,16.63,9.63,10.24
AZE,Azerbaijan,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,CIS countries,NA,LLDC,NA,Upper middle income,26.42,12.19,2.79,2.71,2.43,2.08,2.02,1.54,1.15,1.71,1.74,1.74,1.54,1.69
AZE,Azerbaijan,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,CIS countries,NA,LLDC,NA,Upper middle income,235.33,128.77,31.74,30.36,30.67,30.39,NA,NA,NA,26.39,23.99,23.99,20.41,20.11
AZE,Azerbaijan,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,CIS countries,NA,LLDC,NA,Upper middle income,85.2,48.75,12.47,12.47,12.73,12.74,12.75,9.76,6.27,5.81,5.88,5.88,5.88,5.88
AZE,Azerbaijan,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,1.46,1.41,1.08,0.46,0.68,1.39,1.39,1.23,1.69
AZE,Azerbaijan,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,21.27,NA,NA,NA,10.55,19.19,19.19,16.33,20.11
AZE,Azerbaijan,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,8.92,8.92,6.83,2.51,2.32,4.71,4.71,4.71,5.88
AZE,Azerbaijan,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,CIS countries,NA,LLDC,NA,Upper middle income,2.15,1.77,1.64,1.91,2,1.71,1.7,1.3,0.9,0.94,0.92,0.99,0.87,1.25
AZE,Azerbaijan,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,CIS countries,NA,LLDC,NA,Upper middle income,19.11,18.78,18.7,21.46,25.24,25.01,NA,NA,NA,14.54,12.62,13.58,11.55,14.86
AZE,Azerbaijan,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,CIS countries,NA,LLDC,NA,Upper middle income,6.93,7.08,10.49,7.34,8.81,10.48,10.5,8,4.7,3.2,3.09,3.33,3.33,4.35
AZE,Azerbaijan,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,1.12,0.92,1.86
AZE,Azerbaijan,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.19,15.35,12.25,22.12
AZE,Azerbaijan,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71,3.76,3.53,6.47
AZE,Azerbaijan,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,1.36,0.92,2.29
AZE,Azerbaijan,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.19,18.71,12.25,27.14
AZE,Azerbaijan,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,CIS countries,NA,LLDC,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.65,4.59,3.53,7.94
BDI,Burundi,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,246.93,229.88,368.46,362.62,311.11,964.29,964.29,NA,NA
BDI,Burundi,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,129.93,211.13,200.26,191.86,549.19,549.19,NA,NA
BDI,Burundi,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,51.44,51.72,82.9,78.57,75.19,225,225,NA,150
BDI,Burundi,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,154.33,143.68,NA,27.89,13.16,26.44,20.43,14.9,13.65
BDI,Burundi,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,83.41,81.2,NA,15.4,8.12,15.06,11.64,9.91,9.35
BDI,Burundi,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,32.15,32.33,NA,6.04,3.18,6.17,4.77,3.15,3.05
BDI,Burundi,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,40.95,33.4,35.6,35,30.03,34.4,32.04,27.74,25.42
BDI,Burundi,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,18.9,20.4,19.3,18.52,19.59,18.25,18.45,17.4
BDI,Burundi,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,8.53,7.5,8,7.6,7.26,8.03,7.48,5.86,5.68
BDI,Burundi,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.58,10.58,32.53,29.58
BDI,Burundi,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02,6.02,21.63,20.25
BDI,Burundi,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47,2.47,6.87,6.6
BDI,Burundi,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.18,84.18,62.07,56.88
BDI,Burundi,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.94,47.94,41.28,38.94
BDI,Burundi,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Africa,LDC,LLDC,NA,Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.64,19.64,13.11,12.7
BEL,Belgium,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,0.76,0.76,0.63,0.64,0.82,0.84,0.86,0.77,0.82,0.89,0.86,0.86,0.8,0.84
BEL,Belgium,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,21.81,22.24,20.93,21.5,27.95,27.79,28.84,31.1,31.75,31.34,32.08,32.08,32.89,32.6
BEL,Belgium,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,29.28,28.99,24.85,25.18,32.07,33.13,33.83,30.5,30.42,30.99,32.48,32.48,31.19,33.16
BEL,Belgium,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.67,0.67,0.53,0.6,0.49,0.47,0.47,0.44,0.46
BEL,Belgium,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,22.27,22.61,21.35,23.08,17.1,17.5,17.5,17.94,17.78
BEL,Belgium,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,26.54,26.52,20.94,22.11,16.9,17.71,17.71,17.01,18.09
BEL,Belgium,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,1.01,0.97,1.02,0.96,0.94,0.87,0.9,0.7,0.8,0.88,0.31,0.31,0.29,0.3
BEL,Belgium,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,29.19,29.71,33.84,32.08,32,28.66,29.1,29.1,31.5,31.07,11.67,11.67,11.96,11.85
BEL,Belgium,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,39.18,37.16,34.16,40.19,37.56,34.18,34.1,28.5,30.2,30.72,11.81,11.81,11.34,12.06
BEL,Belgium,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.46,0.49
BEL,Belgium,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.66,18.66,19.12,18.95
BEL,Belgium,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.88,18.88,18.14,19.28
