IsoCode,Economy,basket_combined_simplified,basket_current,Unit,ITURegion,LDC,LLDC,SIDS,Income_2021,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
COM,Comoros,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Arab States,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,20.68,20.7,13.6,14,16.46,10.73,10.73,7.81,7.9
COM,Comoros,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Arab States,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,20.1,NA,NA,NA,18.66,19.53
COM,Comoros,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Arab States,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,13.61,13.6,8.9,9.1,10.43,11.8,11.8,9.22,9.8
COM,Comoros,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Arab States,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.28,15.28,9.76,9.87
COM,Comoros,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Arab States,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.33,24.42
COM,Comoros,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Arab States,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8,16.8,11.53,12.26
COM,Comoros,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Arab States,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.82,21.82,19.52,14.31
COM,Comoros,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Arab States,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.66,35.4
COM,Comoros,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Arab States,LDC,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,23.05,17.77
CPV,Cabo Verde,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Africa,NA,NA,SIDS,Lower middle income,14.02,11.99,11.03,3.96,10.48,3.64,3.72,3.46,3.63,4.06,3.69,3.69,2.59,3.1
CPV,Cabo Verde,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Africa,NA,NA,SIDS,Lower middle income,62.31,56.56,56.32,20.79,55.35,18.62,18.96,21.1,21.09,21.66,22.21,22.21,16.03,16.13
CPV,Cabo Verde,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Africa,NA,NA,SIDS,Lower middle income,38.19,34.87,31.54,11.79,30.82,10.72,10.71,9.96,9.93,10.12,10.6,10.6,7.7,8.18
CPV,Cabo Verde,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Africa,NA,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,6.51,6.65,5.56,5.84,6.52,3.16,3.16,2.76,3.31
CPV,Cabo Verde,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Africa,NA,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,33.26,33.88,33.88,33.88,34.79,19.07,19.07,17.12,17.22
CPV,Cabo Verde,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Africa,NA,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,19.14,19.13,15.99,15.95,16.26,9.1,9.1,8.22,8.74
CPV,Cabo Verde,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Africa,NA,NA,SIDS,Lower middle income,16.45,14.62,11.04,10.67,10.33,10.67,10.9,8.3,8.7,10.33,8.41,7.78,7.22,8.65
CPV,Cabo Verde,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Africa,NA,NA,SIDS,Lower middle income,73.13,72.16,56.36,55.96,54.57,54.55,55.6,50.6,50.6,55.09,50.66,46.89,44.72,45
CPV,Cabo Verde,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Africa,NA,NA,SIDS,Lower middle income,44.82,42.51,31.4,31.56,31.74,31.4,31.4,23.9,23.8,25.74,24.17,22.37,21.48,22.82
CPV,Cabo Verde,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Africa,NA,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.64,9.64,8.95,10.72
CPV,Cabo Verde,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Africa,NA,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.11,58.11,55.42,55.76
CPV,Cabo Verde,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Africa,NA,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.73,27.73,26.62,28.29
CPV,Cabo Verde,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Africa,NA,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.66,19.66,18.24,21.86
CPV,Cabo Verde,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Africa,NA,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.46,118.46,112.98,113.68
CPV,Cabo Verde,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Africa,NA,NA,SIDS,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.52,56.52,54.26,57.66
CRI,Costa Rica,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,4.2,1.23,2.55,2.16,2.16,1.94,1.72,2.17,2.08,1.88,1.79,1.79,1.75,1.78
CRI,Costa Rica,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,NA,Upper middle income,37.59,11.28,22.52,21.02,22.73,21.7,20.78,26.1,25.93,26.26,26.72,26.72,26.52,27.47
CRI,Costa Rica,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,NA,Upper middle income,21.47,6.29,14.69,13.94,15.91,15.85,14.49,18.33,17.99,17.27,17.16,17.16,17.02,16.09
CRI,Costa Rica,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,1.69,1.52,1.33,1.46,0.48,0.72,0.72,0.71,0.72
CRI,Costa Rica,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,18.9,18.38,15.98,18.26,6.7,10.79,10.79,10.72,11.1
CRI,Costa Rica,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,13.81,12.82,11.22,12.67,4.41,6.93,6.93,6.88,6.5
CRI,Costa Rica,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,NA,Upper middle income,0.55,0.68,0.59,0.53,0.51,0.5,0.5,0.5,0.5,0.45,0.52,0.52,0.51,0.52
CRI,Costa Rica,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,NA,Upper middle income,4.94,6.1,5.18,5.16,5.4,5.56,5.5,5.5,6.2,6.26,7.72,7.78,7.73,8
CRI,Costa Rica,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,NA,Upper middle income,2.82,3.46,4.06,3.38,3.42,4.06,3.8,3.9,4.3,4.11,4.96,5,4.96,4.69
CRI,Costa Rica,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,1.24,1.14,1.15
CRI,Costa Rica,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.51,18.58,17.18,17.79
CRI,Costa Rica,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.89,11.93,11.03,10.42
CRI,Costa Rica,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,1.78,1.66,1.69
CRI,Costa Rica,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.47,26.6,25.07,25.96
CRI,Costa Rica,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17.09,16.09,15.21
CUB,Cuba,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,359.56,380.64,373.57,357.08,328.48,85.92,36,36,28.6,NA,NA,NA,6.79,NA
CUB,Cuba,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,5589.37,5589.37,5589.37,5589.37,5589.37,1474.5,NA,NA,NA,NA,NA,NA,NA,NA
CUB,Cuba,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,SIDS,Upper middle income,1630,1760.45,1752.69,1752.69,1630,430,180,180,180,180,180,50,45,14.58
CUB,Cuba,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02,NA
CUB,Cuba,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CUB,Cuba,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,20,8.33
CUB,Cuba,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,9.46,9.28,7.22,7.39,4.94,4.3,4.3,4.3,3.4,NA,NA,NA,2.65,NA
CUB,Cuba,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,84.49,73.83,NA,NA,NA,NA,NA,NA,NA,NA
CUB,Cuba,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,SIDS,Upper middle income,42.91,42.91,21.53,33.87,36.27,21.53,21.5,21.5,21.5,21.46,17.55,17.55,17.55,12.29
CUB,Cuba,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,NA
CUB,Cuba,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CUB,Cuba,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7,23.7,23.7,16.46
CUB,Cuba,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.39,NA
CUB,Cuba,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CUB,Cuba,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.55,55.55,55.55,34.58
CUW,Curacao,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,1.96,NA,2.04,2.04,2.88,3.56
CUW,Curacao,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,40.44,NA,41.19,41.19,56.77,72.82
CUW,Curacao,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,29.02,NA,NA,32.37,NA,32.37,32.37,47.47,60.89
CUW,Curacao,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,1.76,NA,1.97,1.97,2.01,1.93
CUW,Curacao,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,36.26,NA,39.82,39.82,39.66,39.42
CUW,Curacao,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,29.02,NA,31.28,31.28,33.16,32.96
CUW,Curacao,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,2.16,2.18,1.93,3.13
CUW,Curacao,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,43.2,NA,43.75,44.05,38.03,64.14
CUW,Curacao,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,34.4,NA,NA,34.6,NA,34.37,34.61,31.8,53.63
CUW,Curacao,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,5.18,3.08,3.13
CUW,Curacao,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.76,104.76,60.69,64.14
CUW,Curacao,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.31,82.31,50.75,53.63
CUW,Curacao,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,5.18,4.16,3.13
CUW,Curacao,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.76,104.76,82.15,64.14
CUW,Curacao,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.31,82.31,68.69,53.63
CYM,Cayman Islands,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,2.05,NA,NA,NA,2.46,1.73
CYM,Cayman Islands,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.53,70.85
CYM,Cayman Islands,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,51.62,NA,NA,96.34,NA,87.59,87.59,99.59,99.6
CYM,Cayman Islands,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,1.17,NA,NA,NA,0.74,0.73
CYM,Cayman Islands,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.55,29.88
CYM,Cayman Islands,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,54.88,NA,30,30,30,42
CYM,Cayman Islands,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,0.69,1.35
CYM,Cayman Islands,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.14,55.49
CYM,Cayman Islands,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,29.11,NA,NA,32.3,NA,28.03,28.03,28.03,78
CYM,Cayman Islands,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.35
CYM,Cayman Islands,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.86,55.49
CYM,Cayman Islands,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.88,56.88,56.88,78
CYM,Cayman Islands,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,1.35
CYM,Cayman Islands,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.03,55.49
CYM,Cayman Islands,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Other Economies,NA,NA,SIDS,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.08,64.08,64.08,78
CYP,Cyprus,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,1.73,0.94,1.48,0.86,0.92,0.92,0.97,0.81,0.82,0.91,0.86,0.86,0.9,0.97
CYP,Cyprus,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,39.12,21.76,36.73,20.99,20.98,21.49,22.16,22.16,22.25,22.81,23.17,23.17,27.41,27.42
CYP,Cyprus,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,41.73,22.67,34.78,20.73,20.27,21.13,21.28,17.79,17.74,18.08,18.94,18.94,20.41,21.71
CYP,Cyprus,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.87,0.91,0.76,0.77,0.86,0.97,0.97,0.9,0.81
CYP,Cyprus,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,20.26,20.72,20.72,20.81,21.33,26,26,27.41,22.85
CYP,Cyprus,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,19.92,19.9,16.64,16.59,16.9,21.26,21.26,20.41,18.09
CYP,Cyprus,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,0.37,0.35,0.33,0.33,0.35,0.35,0.4,0.3,0.3,0.35,0.33,0.59,0.55,0.37
CYP,Cyprus,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,8.33,8.44,8.18,8.04,8.08,8.2,8.6,8.6,8.5,8.72,8.93,15.89,16.75,10.51
CYP,Cyprus,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,8.89,8.43,8.06,7.74,7.95,8.06,8.2,6.9,6.8,6.91,7.3,12.99,12.48,8.32
CYP,Cyprus,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.92,0.85,0.54
CYP,Cyprus,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.56,24.56,25.89,15.24
CYP,Cyprus,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.08,20.08,19.28,12.06
CYP,Cyprus,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,1.64,1.4,1.07
CYP,Cyprus,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.9,44.06,42.64,30.47
CYP,Cyprus,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.88,36.02,31.76,24.12
CZE,Czech Republic,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,1.82,2.79,1.95,1.93,1.27,1.29,1.1,0.93,0.94,1.41,1.36,1.36,0.95,1.17
CZE,Czech Republic,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,29.67,48.49,39.18,41.17,27.48,27.92,24.39,24.39,24.09,34.94,35.92,35.92,28.59,34.05
CZE,Czech Republic,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,27.82,43.3,31.25,31.25,20.43,20.64,16.81,14.19,14.28,21.35,22.96,22.96,16.89,23.46
CZE,Czech Republic,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,1.12,1.1,0.93,0.54,0.99,0.54,0.54,0.3,0.51
CZE,Czech Republic,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,24.12,24.39,24.39,13.74,24.44,14.32,14.32,8.96,14.94
CZE,Czech Republic,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,17.83,16.81,14.19,8.14,14.93,9.16,9.16,5.29,10.29
CZE,Czech Republic,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,2.27,1.99,1.76,2.07,1.56,1.57,1,0.9,1.1,1.1,0.85,1.44,0.59,0.71
CZE,Czech Republic,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,36.86,38.11,35.25,43.98,33.67,33.88,22.9,22.9,26.8,27.19,22.39,38.08,17.92,20.67
CZE,Czech Republic,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,34.57,30.96,25.04,28.11,33.39,25.04,15.8,13.3,15.9,16.61,14.31,24.34,10.59,14.24
CZE,Czech Republic,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,1.44,0.89,0.69
CZE,Czech Republic,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.08,38.08,26.87,20.2
CZE,Czech Republic,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.34,24.34,15.88,13.91
CZE,Czech Republic,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,2.18,1.01,1.17
